,Review,Reviews_Token,Reviews_Lemm,Sentiment_TextBlob,Sentiment_VADER,Bigrams,Trigrams,Label
548,ate first night nyc disappoint food servic great everyth hard rock great atmospher great music full rock roll memorabilia would recommend eat anyon,"['ate', 'first', 'night', 'nyc', 'disappoint', 'food', 'servic', 'great', 'everyth', 'hard', 'rock', 'great', 'atmospher', 'great', 'music', 'full', 'rock', 'roll', 'memorabilia', 'would', 'recommend', 'eat', 'anyon']","['ate', 'first', 'night', 'nyc', 'disappoint', 'food', 'servic', 'great', 'everyth', 'hard', 'rock', 'great', 'atmospher', 'great', 'music', 'full', 'rock', 'roll', 'memorabilia', 'would', 'recommend', 'eat', 'anyon']",0.4513888888888889,0.9136,"[('ate', 'first'), ('first', 'night'), ('night', 'nyc'), ('nyc', 'disappoint'), ('disappoint', 'food'), ('food', 'servic'), ('servic', 'great'), ('great', 'everyth'), ('everyth', 'hard'), ('hard', 'rock'), ('rock', 'great'), ('great', 'atmospher'), ('atmospher', 'great'), ('great', 'music'), ('music', 'full'), ('full', 'rock'), ('rock', 'roll'), ('roll', 'memorabilia'), ('memorabilia', 'would'), ('would', 'recommend'), ('recommend', 'eat'), ('eat', 'anyon')]","[('ate', 'first', 'night'), ('first', 'night', 'nyc'), ('night', 'nyc', 'disappoint'), ('nyc', 'disappoint', 'food'), ('disappoint', 'food', 'servic'), ('food', 'servic', 'great'), ('servic', 'great', 'everyth'), ('great', 'everyth', 'hard'), ('everyth', 'hard', 'rock'), ('hard', 'rock', 'great'), ('rock', 'great', 'atmospher'), ('great', 'atmospher', 'great'), ('atmospher', 'great', 'music'), ('great', 'music', 'full'), ('music', 'full', 'rock'), ('full', 'rock', 'roll'), ('rock', 'roll', 'memorabilia'), ('roll', 'memorabilia', 'would'), ('memorabilia', 'would', 'recommend'), ('would', 'recommend', 'eat'), ('recommend', 'eat', 'anyon')]",Postive
549,realli look forward tri ny burger fab realli tasti fri lot sauc back sure great atmospher,"['realli', 'look', 'forward', 'tri', 'ny', 'burger', 'fab', 'realli', 'tasti', 'fri', 'lot', 'sauc', 'back', 'sure', 'great', 'atmospher']","['realli', 'look', 'forward', 'tri', 'ny', 'burger', 'fab', 'realli', 'tasti', 'fri', 'lot', 'sauc', 'back', 'sure', 'great', 'atmospher']",0.43333333333333335,0.8555,"[('realli', 'look'), ('look', 'forward'), ('forward', 'tri'), ('tri', 'ny'), ('ny', 'burger'), ('burger', 'fab'), ('fab', 'realli'), ('realli', 'tasti'), ('tasti', 'fri'), ('fri', 'lot'), ('lot', 'sauc'), ('sauc', 'back'), ('back', 'sure'), ('sure', 'great'), ('great', 'atmospher')]","[('realli', 'look', 'forward'), ('look', 'forward', 'tri'), ('forward', 'tri', 'ny'), ('tri', 'ny', 'burger'), ('ny', 'burger', 'fab'), ('burger', 'fab', 'realli'), ('fab', 'realli', 'tasti'), ('realli', 'tasti', 'fri'), ('tasti', 'fri', 'lot'), ('fri', 'lot', 'sauc'), ('lot', 'sauc', 'back'), ('sauc', 'back', 'sure'), ('back', 'sure', 'great'), ('sure', 'great', 'atmospher')]",Postive
550,hrc alway rock experi food good price reason best part experi memorabilia bartend impromptu knive glass drum rendit great rock roll song,"['hrc', 'alway', 'rock', 'experi', 'food', 'good', 'price', 'reason', 'best', 'part', 'experi', 'memorabilia', 'bartend', 'impromptu', 'knive', 'glass', 'drum', 'rendit', 'great', 'rock', 'roll', 'song']","['hrc', 'alway', 'rock', 'experi', 'food', 'good', 'price', 'reason', 'best', 'part', 'experi', 'memorabilia', 'bartend', 'impromptu', 'knive', 'glass', 'drum', 'rendit', 'great', 'rock', 'roll', 'song']",0.8333333333333334,0.9042,"[('hrc', 'alway'), ('alway', 'rock'), ('rock', 'experi'), ('experi', 'food'), ('food', 'good'), ('good', 'price'), ('price', 'reason'), ('reason', 'best'), ('best', 'part'), ('part', 'experi'), ('experi', 'memorabilia'), ('memorabilia', 'bartend'), ('bartend', 'impromptu'), ('impromptu', 'knive'), ('knive', 'glass'), ('glass', 'drum'), ('drum', 'rendit'), ('rendit', 'great'), ('great', 'rock'), ('rock', 'roll'), ('roll', 'song')]","[('hrc', 'alway', 'rock'), ('alway', 'rock', 'experi'), ('rock', 'experi', 'food'), ('experi', 'food', 'good'), ('food', 'good', 'price'), ('good', 'price', 'reason'), ('price', 'reason', 'best'), ('reason', 'best', 'part'), ('best', 'part', 'experi'), ('part', 'experi', 'memorabilia'), ('experi', 'memorabilia', 'bartend'), ('memorabilia', 'bartend', 'impromptu'), ('bartend', 'impromptu', 'knive'), ('impromptu', 'knive', 'glass'), ('knive', 'glass', 'drum'), ('glass', 'drum', 'rendit'), ('drum', 'rendit', 'great'), ('rendit', 'great', 'rock'), ('great', 'rock', 'roll'), ('rock', 'roll', 'song')]",Postive
551,wow place great easili found time squar happi help group peopl work place enjoy meal drink good see well know establish run well,"['wow', 'place', 'great', 'easili', 'found', 'time', 'squar', 'happi', 'help', 'group', 'peopl', 'work', 'place', 'enjoy', 'meal', 'drink', 'good', 'see', 'well', 'know', 'establish', 'run', 'well']","['wow', 'place', 'great', 'easili', 'find', 'time', 'squar', 'happi', 'help', 'group', 'peopl', 'work', 'place', 'enjoy', 'meal', 'drink', 'good', 'see', 'well', 'know', 'establish', 'run', 'well']",0.5,0.9633,"[('wow', 'place'), ('place', 'great'), ('great', 'easili'), ('easili', 'find'), ('find', 'time'), ('time', 'squar'), ('squar', 'happi'), ('happi', 'help'), ('help', 'group'), ('group', 'peopl'), ('peopl', 'work'), ('work', 'place'), ('place', 'enjoy'), ('enjoy', 'meal'), ('meal', 'drink'), ('drink', 'good'), ('good', 'see'), ('see', 'well'), ('well', 'know'), ('know', 'establish'), ('establish', 'run'), ('run', 'well')]","[('wow', 'place', 'great'), ('place', 'great', 'easili'), ('great', 'easili', 'find'), ('easili', 'find', 'time'), ('find', 'time', 'squar'), ('time', 'squar', 'happi'), ('squar', 'happi', 'help'), ('happi', 'help', 'group'), ('help', 'group', 'peopl'), ('group', 'peopl', 'work'), ('peopl', 'work', 'place'), ('work', 'place', 'enjoy'), ('place', 'enjoy', 'meal'), ('enjoy', 'meal', 'drink'), ('meal', 'drink', 'good'), ('drink', 'good', 'see'), ('good', 'see', 'well'), ('see', 'well', 'know'), ('well', 'know', 'establish'), ('know', 'establish', 'run'), ('establish', 'run', 'well')]",Postive
552,despit hard rock cafe brand restaur lack atmospher waitress would benefit custom servic cours food good though,"['despit', 'hard', 'rock', 'cafe', 'brand', 'restaur', 'lack', 'atmospher', 'waitress', 'would', 'benefit', 'custom', 'servic', 'cours', 'food', 'good', 'though']","['despit', 'hard', 'rock', 'cafe', 'brand', 'restaur', 'lack', 'atmospher', 'waitress', 'would', 'benefit', 'custom', 'servic', 'cours', 'food', 'good', 'though']",0.20416666666666664,0.4939,"[('despit', 'hard'), ('hard', 'rock'), ('rock', 'cafe'), ('cafe', 'brand'), ('brand', 'restaur'), ('restaur', 'lack'), ('lack', 'atmospher'), ('atmospher', 'waitress'), ('waitress', 'would'), ('would', 'benefit'), ('benefit', 'custom'), ('custom', 'servic'), ('servic', 'cours'), ('cours', 'food'), ('food', 'good'), ('good', 'though')]","[('despit', 'hard', 'rock'), ('hard', 'rock', 'cafe'), ('rock', 'cafe', 'brand'), ('cafe', 'brand', 'restaur'), ('brand', 'restaur', 'lack'), ('restaur', 'lack', 'atmospher'), ('lack', 'atmospher', 'waitress'), ('atmospher', 'waitress', 'would'), ('waitress', 'would', 'benefit'), ('would', 'benefit', 'custom'), ('benefit', 'custom', 'servic'), ('custom', 'servic', 'cours'), ('servic', 'cours', 'food'), ('cours', 'food', 'good'), ('food', 'good', 'though')]",Postive
553,one biggest best hrc visit around world uphold hrc reput excel food well suppli shop wall full rock memorabilia locat awesom,"['one', 'biggest', 'best', 'hrc', 'visit', 'around', 'world', 'uphold', 'hrc', 'reput', 'excel', 'food', 'well', 'suppli', 'shop', 'wall', 'full', 'rock', 'memorabilia', 'locat', 'awesom']","['one', 'big', 'best', 'hrc', 'visit', 'around', 'world', 'uphold', 'hrc', 'reput', 'excel', 'food', 'well', 'suppli', 'shop', 'wall', 'full', 'rock', 'memorabilia', 'locat', 'awesom']",0.675,0.8519,"[('one', 'big'), ('big', 'best'), ('best', 'hrc'), ('hrc', 'visit'), ('visit', 'around'), ('around', 'world'), ('world', 'uphold'), ('uphold', 'hrc'), ('hrc', 'reput'), ('reput', 'excel'), ('excel', 'food'), ('food', 'well'), ('well', 'suppli'), ('suppli', 'shop'), ('shop', 'wall'), ('wall', 'full'), ('full', 'rock'), ('rock', 'memorabilia'), ('memorabilia', 'locat'), ('locat', 'awesom')]","[('one', 'big', 'best'), ('big', 'best', 'hrc'), ('best', 'hrc', 'visit'), ('hrc', 'visit', 'around'), ('visit', 'around', 'world'), ('around', 'world', 'uphold'), ('world', 'uphold', 'hrc'), ('uphold', 'hrc', 'reput'), ('hrc', 'reput', 'excel'), ('reput', 'excel', 'food'), ('excel', 'food', 'well'), ('food', 'well', 'suppli'), ('well', 'suppli', 'shop'), ('suppli', 'shop', 'wall'), ('shop', 'wall', 'full'), ('wall', 'full', 'rock'), ('full', 'rock', 'memorabilia'), ('rock', 'memorabilia', 'locat'), ('memorabilia', 'locat', 'awesom')]",Postive
554,realli great food special atmospher staff friendli help decor exhibit interest real must music lover,"['realli', 'great', 'food', 'special', 'atmospher', 'staff', 'friendli', 'help', 'decor', 'exhibit', 'interest', 'real', 'must', 'music', 'lover']","['realli', 'great', 'food', 'special', 'atmospher', 'staff', 'friendli', 'help', 'decor', 'exhibit', 'interest', 'real', 'must', 'music', 'lover']",0.4523809523809524,0.946,"[('realli', 'great'), ('great', 'food'), ('food', 'special'), ('special', 'atmospher'), ('atmospher', 'staff'), ('staff', 'friendli'), ('friendli', 'help'), ('help', 'decor'), ('decor', 'exhibit'), ('exhibit', 'interest'), ('interest', 'real'), ('real', 'must'), ('must', 'music'), ('music', 'lover')]","[('realli', 'great', 'food'), ('great', 'food', 'special'), ('food', 'special', 'atmospher'), ('special', 'atmospher', 'staff'), ('atmospher', 'staff', 'friendli'), ('staff', 'friendli', 'help'), ('friendli', 'help', 'decor'), ('help', 'decor', 'exhibit'), ('decor', 'exhibit', 'interest'), ('exhibit', 'interest', 'real'), ('interest', 'real', 'must'), ('real', 'must', 'music'), ('must', 'music', 'lover')]",Postive
555,tri visit hard rock locat travel alway time well spent take time observ memorabilia post literatur good food lot fun,"['tri', 'visit', 'hard', 'rock', 'locat', 'travel', 'alway', 'time', 'well', 'spent', 'take', 'time', 'observ', 'memorabilia', 'post', 'literatur', 'good', 'food', 'lot', 'fun']","['tri', 'visit', 'hard', 'rock', 'locat', 'travel', 'alway', 'time', 'well', 'spent', 'take', 'time', 'observ', 'memorabilia', 'post', 'literatur', 'good', 'food', 'lot', 'fun']",0.1520833333333333,0.7845,"[('tri', 'visit'), ('visit', 'hard'), ('hard', 'rock'), ('rock', 'locat'), ('locat', 'travel'), ('travel', 'alway'), ('alway', 'time'), ('time', 'well'), ('well', 'spent'), ('spent', 'take'), ('take', 'time'), ('time', 'observ'), ('observ', 'memorabilia'), ('memorabilia', 'post'), ('post', 'literatur'), ('literatur', 'good'), ('good', 'food'), ('food', 'lot'), ('lot', 'fun')]","[('tri', 'visit', 'hard'), ('visit', 'hard', 'rock'), ('hard', 'rock', 'locat'), ('rock', 'locat', 'travel'), ('locat', 'travel', 'alway'), ('travel', 'alway', 'time'), ('alway', 'time', 'well'), ('time', 'well', 'spent'), ('well', 'spent', 'take'), ('spent', 'take', 'time'), ('take', 'time', 'observ'), ('time', 'observ', 'memorabilia'), ('observ', 'memorabilia', 'post'), ('memorabilia', 'post', 'literatur'), ('post', 'literatur', 'good'), ('literatur', 'good', 'food'), ('good', 'food', 'lot'), ('food', 'lot', 'fun')]",Postive
556,food amaz staff amaz sat bar ate bar steak amaz tri cocktail yum yum buffalo wing tasti,"['food', 'amaz', 'staff', 'amaz', 'sat', 'bar', 'ate', 'bar', 'steak', 'amaz', 'tri', 'cocktail', 'yum', 'yum', 'buffalo', 'wing', 'tasti']","['food', 'amaz', 'staff', 'amaz', 'sit', 'bar', 'ate', 'bar', 'steak', 'amaz', 'tri', 'cocktail', 'yum', 'yum', 'buffalo', 'wing', 'tasti']",0.0,0.0,"[('food', 'amaz'), ('amaz', 'staff'), ('staff', 'amaz'), ('amaz', 'sit'), ('sit', 'bar'), ('bar', 'ate'), ('ate', 'bar'), ('bar', 'steak'), ('steak', 'amaz'), ('amaz', 'tri'), ('tri', 'cocktail'), ('cocktail', 'yum'), ('yum', 'yum'), ('yum', 'buffalo'), ('buffalo', 'wing'), ('wing', 'tasti')]","[('food', 'amaz', 'staff'), ('amaz', 'staff', 'amaz'), ('staff', 'amaz', 'sit'), ('amaz', 'sit', 'bar'), ('sit', 'bar', 'ate'), ('bar', 'ate', 'bar'), ('ate', 'bar', 'steak'), ('bar', 'steak', 'amaz'), ('steak', 'amaz', 'tri'), ('amaz', 'tri', 'cocktail'), ('tri', 'cocktail', 'yum'), ('cocktail', 'yum', 'yum'), ('yum', 'yum', 'buffalo'), ('yum', 'buffalo', 'wing'), ('buffalo', 'wing', 'tasti')]",Neutral
557,alway state great servic realli averag food sold inflat price guess go new york felt,"['alway', 'state', 'great', 'servic', 'realli', 'averag', 'food', 'sold', 'inflat', 'price', 'guess', 'go', 'new', 'york', 'felt']","['alway', 'state', 'great', 'servic', 'realli', 'averag', 'food', 'sell', 'inflat', 'price', 'guess', 'go', 'new', 'york', 'felt']",0.4681818181818182,0.6249,"[('alway', 'state'), ('state', 'great'), ('great', 'servic'), ('servic', 'realli'), ('realli', 'averag'), ('averag', 'food'), ('food', 'sell'), ('sell', 'inflat'), ('inflat', 'price'), ('price', 'guess'), ('guess', 'go'), ('go', 'new'), ('new', 'york'), ('york', 'felt')]","[('alway', 'state', 'great'), ('state', 'great', 'servic'), ('great', 'servic', 'realli'), ('servic', 'realli', 'averag'), ('realli', 'averag', 'food'), ('averag', 'food', 'sell'), ('food', 'sell', 'inflat'), ('sell', 'inflat', 'price'), ('inflat', 'price', 'guess'), ('price', 'guess', 'go'), ('guess', 'go', 'new'), ('go', 'new', 'york'), ('new', 'york', 'felt')]",Postive
558,alway food atmospher except standard staff extrem help courteou love,"['alway', 'food', 'atmospher', 'except', 'standard', 'staff', 'extrem', 'help', 'courteou', 'love']","['alway', 'food', 'atmospher', 'except', 'standard', 'staff', 'extrem', 'help', 'courteou', 'love']",0.25,0.7845,"[('alway', 'food'), ('food', 'atmospher'), ('atmospher', 'except'), ('except', 'standard'), ('standard', 'staff'), ('staff', 'extrem'), ('extrem', 'help'), ('help', 'courteou'), ('courteou', 'love')]","[('alway', 'food', 'atmospher'), ('food', 'atmospher', 'except'), ('atmospher', 'except', 'standard'), ('except', 'standard', 'staff'), ('standard', 'staff', 'extrem'), ('staff', 'extrem', 'help'), ('extrem', 'help', 'courteou'), ('help', 'courteou', 'love')]",Postive
559,first night new york decid visit hard rock unlik lot hard rock place ridicul friendli custom servic food great,"['first', 'night', 'new', 'york', 'decid', 'visit', 'hard', 'rock', 'unlik', 'lot', 'hard', 'rock', 'place', 'ridicul', 'friendli', 'custom', 'servic', 'food', 'great']","['first', 'night', 'new', 'york', 'decid', 'visit', 'hard', 'rock', 'unlik', 'lot', 'hard', 'rock', 'place', 'ridicul', 'friendli', 'custom', 'servic', 'food', 'great']",0.1206060606060606,0.5106,"[('first', 'night'), ('night', 'new'), ('new', 'york'), ('york', 'decid'), ('decid', 'visit'), ('visit', 'hard'), ('hard', 'rock'), ('rock', 'unlik'), ('unlik', 'lot'), ('lot', 'hard'), ('hard', 'rock'), ('rock', 'place'), ('place', 'ridicul'), ('ridicul', 'friendli'), ('friendli', 'custom'), ('custom', 'servic'), ('servic', 'food'), ('food', 'great')]","[('first', 'night', 'new'), ('night', 'new', 'york'), ('new', 'york', 'decid'), ('york', 'decid', 'visit'), ('decid', 'visit', 'hard'), ('visit', 'hard', 'rock'), ('hard', 'rock', 'unlik'), ('rock', 'unlik', 'lot'), ('unlik', 'lot', 'hard'), ('lot', 'hard', 'rock'), ('hard', 'rock', 'place'), ('rock', 'place', 'ridicul'), ('place', 'ridicul', 'friendli'), ('ridicul', 'friendli', 'custom'), ('friendli', 'custom', 'servic'), ('custom', 'servic', 'food'), ('servic', 'food', 'great')]",Postive
560,famili tradit make pit stop hard rock cafe mainli buy ticket shirt afterward food good servic attent,"['famili', 'tradit', 'make', 'pit', 'stop', 'hard', 'rock', 'cafe', 'mainli', 'buy', 'ticket', 'shirt', 'afterward', 'food', 'good', 'servic', 'attent']","['famili', 'tradit', 'make', 'pit', 'stop', 'hard', 'rock', 'cafe', 'mainli', 'buy', 'ticket', 'shirt', 'afterward', 'food', 'good', 'servic', 'attent']",0.20416666666666664,0.0772,"[('famili', 'tradit'), ('tradit', 'make'), ('make', 'pit'), ('pit', 'stop'), ('stop', 'hard'), ('hard', 'rock'), ('rock', 'cafe'), ('cafe', 'mainli'), ('mainli', 'buy'), ('buy', 'ticket'), ('ticket', 'shirt'), ('shirt', 'afterward'), ('afterward', 'food'), ('food', 'good'), ('good', 'servic'), ('servic', 'attent')]","[('famili', 'tradit', 'make'), ('tradit', 'make', 'pit'), ('make', 'pit', 'stop'), ('pit', 'stop', 'hard'), ('stop', 'hard', 'rock'), ('hard', 'rock', 'cafe'), ('rock', 'cafe', 'mainli'), ('cafe', 'mainli', 'buy'), ('mainli', 'buy', 'ticket'), ('buy', 'ticket', 'shirt'), ('ticket', 'shirt', 'afterward'), ('shirt', 'afterward', 'food'), ('afterward', 'food', 'good'), ('food', 'good', 'servic'), ('good', 'servic', 'attent')]",Neutral
561,mani hard rock cafe worst food cold aircon cold shiver eat guy serv nice enough best memorabilia elvi outfit guitar,"['mani', 'hard', 'rock', 'cafe', 'worst', 'food', 'cold', 'aircon', 'cold', 'shiver', 'eat', 'guy', 'serv', 'nice', 'enough', 'best', 'memorabilia', 'elvi', 'outfit', 'guitar']","['mani', 'hard', 'rock', 'cafe', 'bad', 'food', 'cold', 'aircon', 'cold', 'shiver', 'eat', 'guy', 'serv', 'nice', 'enough', 'best', 'memorabilia', 'elvi', 'outfit', 'guitar']",-0.12738095238095237,0.3612,"[('mani', 'hard'), ('hard', 'rock'), ('rock', 'cafe'), ('cafe', 'bad'), ('bad', 'food'), ('food', 'cold'), ('cold', 'aircon'), ('aircon', 'cold'), ('cold', 'shiver'), ('shiver', 'eat'), ('eat', 'guy'), ('guy', 'serv'), ('serv', 'nice'), ('nice', 'enough'), ('enough', 'best'), ('best', 'memorabilia'), ('memorabilia', 'elvi'), ('elvi', 'outfit'), ('outfit', 'guitar')]","[('mani', 'hard', 'rock'), ('hard', 'rock', 'cafe'), ('rock', 'cafe', 'bad'), ('cafe', 'bad', 'food'), ('bad', 'food', 'cold'), ('food', 'cold', 'aircon'), ('cold', 'aircon', 'cold'), ('aircon', 'cold', 'shiver'), ('cold', 'shiver', 'eat'), ('shiver', 'eat', 'guy'), ('eat', 'guy', 'serv'), ('guy', 'serv', 'nice'), ('serv', 'nice', 'enough'), ('nice', 'enough', 'best'), ('enough', 'best', 'memorabilia'), ('best', 'memorabilia', 'elvi'), ('memorabilia', 'elvi', 'outfit'), ('elvi', 'outfit', 'guitar')]",Postive
562,delici estaba delicioso get kind food good lover infra good,"['delici', 'estaba', 'delicioso', 'get', 'kind', 'food', 'good', 'lover', 'infra', 'good']","['delici', 'estaba', 'delicioso', 'get', 'kind', 'food', 'good', 'lover', 'infra', 'good']",0.6666666666666666,0.9186,"[('delici', 'estaba'), ('estaba', 'delicioso'), ('delicioso', 'get'), ('get', 'kind'), ('kind', 'food'), ('food', 'good'), ('good', 'lover'), ('lover', 'infra'), ('infra', 'good')]","[('delici', 'estaba', 'delicioso'), ('estaba', 'delicioso', 'get'), ('delicioso', 'get', 'kind'), ('get', 'kind', 'food'), ('kind', 'food', 'good'), ('food', 'good', 'lover'), ('good', 'lover', 'infra'), ('lover', 'infra', 'good')]",Postive
563,music great food came fast waiter daniel attent great highli recommend come dinner lunch make sure make reserv help get faster,"['music', 'great', 'food', 'came', 'fast', 'waiter', 'daniel', 'attent', 'great', 'highli', 'recommend', 'come', 'dinner', 'lunch', 'make', 'sure', 'make', 'reserv', 'help', 'get', 'faster']","['music', 'great', 'food', 'come', 'fast', 'waiter', 'daniel', 'attent', 'great', 'highli', 'recommend', 'come', 'dinner', 'lunch', 'make', 'sure', 'make', 'reserv', 'help', 'get', 'faster']",0.575,0.9403,"[('music', 'great'), ('great', 'food'), ('food', 'come'), ('come', 'fast'), ('fast', 'waiter'), ('waiter', 'daniel'), ('daniel', 'attent'), ('attent', 'great'), ('great', 'highli'), ('highli', 'recommend'), ('recommend', 'come'), ('come', 'dinner'), ('dinner', 'lunch'), ('lunch', 'make'), ('make', 'sure'), ('sure', 'make'), ('make', 'reserv'), ('reserv', 'help'), ('help', 'get'), ('get', 'faster')]","[('music', 'great', 'food'), ('great', 'food', 'come'), ('food', 'come', 'fast'), ('come', 'fast', 'waiter'), ('fast', 'waiter', 'daniel'), ('waiter', 'daniel', 'attent'), ('daniel', 'attent', 'great'), ('attent', 'great', 'highli'), ('great', 'highli', 'recommend'), ('highli', 'recommend', 'come'), ('recommend', 'come', 'dinner'), ('come', 'dinner', 'lunch'), ('dinner', 'lunch', 'make'), ('lunch', 'make', 'sure'), ('make', 'sure', 'make'), ('sure', 'make', 'reserv'), ('make', 'reserv', 'help'), ('reserv', 'help', 'get'), ('help', 'get', 'faster')]",Postive
